analysis_group,row_index,user_id,congruency,target_label,flanker_label,committed_winner,model_correct,commitment_step,commitment_time_s,pred_rt_s,target_state_at_commitment,strongest_wrong_state_at_commitment,target_minus_wrong_at_commitment,first_meaningful_step,first_meaningful_leader,first_meaningful_leader_wrong,any_wrong_leader_before_commitment,wrong_state_peak_before_commitment,distance_wrong_peak_to_threshold,precommit_reversal_step,precommit_reversal_time_s,trajectory_class,postcommit_target_recovery,postcommit_target_recovery_step,postcommit_recovery_delay_s,early_target_minus_flanker_input,rt_outcome_class,target_state_peak_before_commitment,early_target_evidence,early_flanker_evidence
young_20_29,133251,2918,incongruent,2,1,2,True,25,0.25,0.7093180711808558,0.12403146177530289,0.10765638947486877,0.016375072300434113,0,1,True,True,0.11050672084093094,0.009493279159069057,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3616359829902649,FAST CORRECT,0.12142450362443924,0.366233229637146,0.7278691530227661
young_20_29,147618,2918,congruent,3,3,3,True,3,0.03,0.5373727354959035,0.13516558706760406,0.0882875919342041,0.04687799513339996,0,3,False,False,0.09683877229690552,0.023161227703094478,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12581884860992432,2.0590031147003174,2.0590031147003174
young_20_29,42926,3875,congruent,0,0,0,True,2,0.02,0.4950448789865598,0.13239535689353943,0.08832190930843353,0.044073447585105896,0,0,False,False,0.09591018408536911,0.024089815914630885,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12063373625278473,2.3027541637420654,2.3027541637420654
young_20_29,76058,3875,congruent,1,1,1,True,9,0.09,0.5573208902312778,0.12375668436288834,0.07652653753757477,0.04723014682531357,0,1,False,False,0.09681788086891174,0.023182119131088252,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12153465300798416,1.0335688591003418,1.0335688591003418
young_20_29,41078,5675,congruent,0,0,0,True,4,0.04,0.4181185311183616,0.13057425618171692,0.08525225520133972,0.0453220009803772,0,0,False,False,0.09669435769319534,0.023305642306804653,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12375366687774658,1.667695164680481,1.667695164680481
young_20_29,91377,2918,incongruent,1,2,1,True,12,0.12,0.7106837325573019,0.1231272742152214,0.0948510393500328,0.0282762348651886,0,1,False,False,0.09995652735233307,0.020043472647666927,-1,,DIRECT CORRECT,False,,,0.4000665247440338,FAST CORRECT,0.12023690342903137,0.8465265035629272,0.4464600682258606
young_20_29,46409,2918,congruent,0,0,0,True,5,0.05,0.5900987094500353,0.1309347152709961,0.08383011817932129,0.047104597091674805,0,0,False,False,0.09687440097332001,0.023125599026679988,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1249556913971901,1.5091060400009155,1.5091060400009155
young_20_29,50843,2918,congruent,1,1,1,True,4,0.04,0.4875100601160066,0.13445934653282166,0.08423244208097458,0.050226904451847076,0,1,False,False,0.09646496176719666,0.02353503823280334,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1264188140630722,1.7634854316711426,1.7634854316711426
young_20_29,29658,182,congruent,2,2,2,True,6,0.06,0.6053841150723658,0.12510737776756287,0.08038616925477982,0.04472120851278305,0,2,False,False,0.0966094434261322,0.023390556573867793,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12119005620479584,1.2605746984481812,1.2605746984481812
young_20_29,49778,3875,congruent,0,0,0,True,5,0.05,0.5024151112972928,0.12821434438228607,0.08450905233621597,0.0437052920460701,0,0,False,False,0.09697011858224869,0.023029881417751308,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1229190081357956,1.4456677436828613,1.4456677436828613
young_20_29,71695,3875,incongruent,3,2,3,True,26,0.26,0.978617927577472,0.12340658903121948,0.08784393966197968,0.03556264936923981,0,2,True,True,0.10113227367401123,0.018867726325988765,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.13726241886615753,SLOW CORRECT,0.12113818526268005,0.3955652415752411,0.5328276753425598
young_20_29,104473,5675,incongruent,1,2,1,True,28,0.28,0.8995044396027821,0.1230585053563118,0.08455813676118851,0.03850036859512329,0,2,True,True,0.09979487210512161,0.020205127894878383,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.013412544503808022,SLOW CORRECT,0.12090234458446503,0.4392533302307129,0.45266589522361755
young_20_29,13148,2553,congruent,0,0,0,True,5,0.05,0.500131106606453,0.12814229726791382,0.08408179879188538,0.04406049847602844,0,0,False,False,0.09692300856113434,0.023076991438865657,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12287215888500214,1.4441906213760376,1.4441906213760376
young_20_29,83879,2918,incongruent,1,0,1,True,33,0.33,0.8172478420932358,0.12439100444316864,0.07396278530359268,0.05042821913957596,0,0,True,True,0.10357874631881714,0.016421253681182857,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3854528069496155,FAST CORRECT,0.12179753929376602,0.18157267570495605,0.5670254826545715
young_20_29,32258,2918,congruent,2,2,2,True,5,0.05,0.5950495454492799,0.12902070581912994,0.0809437558054924,0.04807695001363754,0,2,False,False,0.09630903601646423,0.023690963983535762,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12364259362220764,1.4683270454406738,1.4683270454406738
young_20_29,5273,182,incongruent,2,1,2,True,18,0.18,0.8403652925280567,0.12478380650281906,0.08734564483165741,0.03743816167116165,0,1,True,True,0.09972167760133743,0.020278322398662563,3,0.03,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.21556150913238525,FAST CORRECT,0.12204397469758987,0.6103342175483704,0.3947727084159851
young_20_29,6583,3875,incongruent,0,2,0,True,38,0.38,0.636027711162645,0.12250715494155884,0.08322155475616455,0.03928560018539429,0,2,True,True,0.10108231753110886,0.01891768246889114,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2494116574525833,FAST CORRECT,0.120257169008255,0.28309905529022217,0.5325106978416443
young_20_29,28844,899,incongruent,2,1,2,True,22,0.22,0.6966108499187331,0.12501804530620575,0.10243435949087143,0.02258368581533432,0,1,True,True,0.10654212534427643,0.013457874655723567,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.18346408009529114,FAST CORRECT,0.12232184410095215,0.4818471074104309,0.6653111577033997
young_20_29,119938,2918,congruent,1,1,1,True,4,0.04,0.6121233501434851,0.1266079694032669,0.08543389290571213,0.04117407649755478,0,1,False,False,0.09672622382640839,0.02327377617359161,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12119356542825699,1.5724222660064697,1.5724222660064697
young_20_29,78320,2918,incongruent,0,1,0,True,10,0.1,0.5948382617219545,0.12756016850471497,0.08694517612457275,0.04061499238014221,0,0,False,False,0.09889703243970871,0.021102967560291286,-1,,DIRECT CORRECT,False,,,0.8133924603462219,FAST CORRECT,0.12329605966806412,1.000595211982727,0.18720273673534393
young_20_29,92404,2918,congruent,1,1,1,True,7,0.07,0.49809695137772403,0.12679919600486755,0.07882064580917358,0.04797855019569397,0,1,False,False,0.09659717231988907,0.023402827680110927,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12325961142778397,1.2157533168792725,1.2157533168792725
young_20_29,19940,5256,congruent,2,2,2,True,6,0.06,0.45892411828277113,0.12409474700689316,0.07968738675117493,0.04440736025571823,0,2,False,False,0.0964130088686943,0.02358699113130569,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12043461203575134,1.2392970323562622,1.2392970323562622
young_20_29,13692,677,incongruent,3,0,3,True,25,0.25,0.6298319638759349,0.1230616644024849,0.08438015729188919,0.0386815071105957,0,0,True,True,0.10385428369045258,0.01614571630954742,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2697850465774536,FAST CORRECT,0.12010698765516281,0.31905266642570496,0.588837742805481
young_20_29,159266,2918,congruent,2,2,2,True,4,0.04,0.7541022732391256,0.13167263567447662,0.08276426047086716,0.04890837520360947,0,2,False,False,0.09611192345619202,0.02388807654380798,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12490221858024597,1.710390329360962,1.710390329360962
young_20_29,9341,5256,incongruent,2,0,2,True,27,0.27,1.0118625608868737,0.12393556535243988,0.07227044552564621,0.05166511982679367,0,0,True,True,0.10034724324941635,0.019652756750583644,9,0.09,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.01963193155825138,SLOW CORRECT,0.1218780130147934,0.45209556818008423,0.4324636459350586
young_20_29,35949,5675,incongruent,2,0,2,True,25,0.25,0.6794327278320063,0.12379596382379532,0.07192997634410858,0.05186598747968674,0,0,True,True,0.10032390058040619,0.019676099419593807,7,0.07,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.07266604155302048,FAST CORRECT,0.12165985256433487,0.4872962534427643,0.4146301746368408
young_20_29,18667,3875,incongruent,3,1,3,True,21,0.21,0.6969899380513896,0.1234760731458664,0.08734332770109177,0.03613274544477463,0,1,True,True,0.09998644888401031,0.02001355111598968,7,0.07,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.06194554641842842,FAST CORRECT,0.12093846499919891,0.517308235168457,0.4553627073764801
young_20_29,25313,182,congruent,1,1,1,True,7,0.07,0.4936090436000135,0.12380808591842651,0.07977255433797836,0.04403553158044815,0,1,False,False,0.09672084450721741,0.02327915549278259,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12048263102769852,1.1446430683135986,1.1446430683135986
young_20_29,78546,2918,incongruent,1,0,1,True,32,0.32,0.6745111057546813,0.12536177039146423,0.0800553485751152,0.04530642181634903,0,0,True,True,0.10506279021501541,0.014937209784984584,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.41143518686294556,FAST CORRECT,0.12256310880184174,0.21287114918231964,0.624306321144104
young_20_29,117455,5675,incongruent,1,0,1,True,37,0.37,0.6644727684938518,0.1232123151421547,0.07497551292181015,0.04823680222034454,0,0,True,True,0.10153865814208984,0.018461341857910152,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.36413103342056274,FAST CORRECT,0.12106358259916306,0.13621507585048676,0.5003460645675659
young_20_29,8179,4398,incongruent,3,1,3,True,16,0.16,0.3842686231487876,0.12520332634449005,0.09871593862771988,0.026487387716770172,0,1,True,True,0.10284457355737686,0.017155426442623134,6,0.06,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.11175272613763809,FAST CORRECT,0.12220464646816254,0.6966524720191956,0.5848997235298157
young_20_29,61571,2918,incongruent,1,0,1,True,33,0.33,0.5712844207240328,0.12240081280469894,0.06445322185754776,0.057947590947151184,0,0,True,True,0.09962449222803116,0.020375507771968837,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.10472965240478516,FAST CORRECT,0.12008876353502274,0.17581051588058472,0.2805401682853699
young_20_29,17595,182,incongruent,2,3,3,False,13,0.13,0.35275578641315714,0.09753751754760742,0.12142221629619598,-0.023884698748588562,0,3,True,True,0.12033983319997787,-0.0003398331999778792,-1,,WRONG-COMMITMENT -> ERROR,True,27.0,0.14,-0.5090353488922119,FAST ERROR,0.09870212525129318,0.37794822454452515,0.8869836926460266
young_20_29,11262,2553,congruent,1,1,1,True,4,0.04,0.3863121045668382,0.1329483836889267,0.08321372419595718,0.04973465949296951,0,1,False,False,0.0961323082447052,0.023867691755294795,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12584376335144043,1.7444360256195068,1.7444360256195068
young_20_29,3698,5675,incongruent,0,1,0,True,26,0.26,0.4066653890834066,0.12294446676969528,0.08397632092237473,0.03896814584732056,0,1,True,True,0.10002478957176208,0.01997521042823791,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.11018148809671402,FAST CORRECT,0.12002771347761154,0.36040645837783813,0.47058796882629395
young_20_29,74426,5675,congruent,2,2,2,True,5,0.05,0.6027401362351061,0.12864822149276733,0.0814312994480133,0.04721692204475403,0,2,False,False,0.09626249223947525,0.023737507760524745,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12366453558206558,1.470184564590454,1.470184564590454
young_20_29,124870,2918,incongruent,3,2,3,True,32,0.32,0.6361225502117261,0.12390504777431488,0.08887849003076553,0.03502655774354935,0,2,True,True,0.10519015789031982,0.014809842109680171,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3589547276496887,FAST CORRECT,0.12179373949766159,0.27651017904281616,0.6354649066925049
young_20_29,138530,2918,congruent,0,0,0,True,4,0.04,0.41683993090746896,0.12674468755722046,0.0854724645614624,0.04127222299575806,0,0,False,False,0.09673959761857986,0.02326040238142013,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12075802683830261,1.5538365840911865,1.5538365840911865
young_20_29,1521,4398,congruent,1,1,1,True,3,0.03,0.3995710618233631,0.1337711066007614,0.08610699325799942,0.04766411334276199,0,1,False,False,0.09620852023363113,0.02379147976636886,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1249343678355217,2.0199244022369385,2.0199244022369385
young_20_29,27600,182,congruent,0,0,0,True,3,0.03,0.6798236498665015,0.1283334195613861,0.08715801686048508,0.04117540270090103,0,0,False,False,0.09653958678245544,0.02346041321754455,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1203930452466011,1.8095091581344604,1.8095091581344604
young_20_29,134174,5675,congruent,2,2,2,True,3,0.03,0.552062268597934,0.12900033593177795,0.08496022969484329,0.04404010623693466,0,2,False,False,0.09589914232492447,0.024100857675075527,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12118101865053177,1.8474444150924683,1.8474444150924683
young_20_29,152030,2918,incongruent,2,3,2,True,27,0.27,0.7609697300106837,0.12359605729579926,0.11589867621660233,0.00769738107919693,0,3,True,True,0.11741754412651062,0.0025824558734893754,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.34189003705978394,FAST CORRECT,0.12121111899614334,0.4440593123435974,0.7859494090080261
young_20_29,108625,2918,incongruent,2,0,2,True,36,0.36,0.9799511793429585,0.12262315303087234,0.06748716533184052,0.05513598769903183,0,0,True,True,0.10102937370538712,0.01897062629461288,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.15583977103233337,SLOW CORRECT,0.12092604488134384,0.31433483958244324,0.4701746106147766
young_20_29,126018,2918,incongruent,3,1,1,False,6,0.06,0.47517345324235505,0.1042819693684578,0.12376374006271362,-0.01948177069425583,0,1,True,True,0.12095917016267776,-0.0009591701626777693,-1,,WRONG-COMMITMENT -> ERROR,True,17.0,0.11,-0.5870934128761292,FAST ERROR,0.10306915640830994,0.6793544888496399,1.266447901725769
young_20_29,102632,5675,congruent,2,2,2,True,6,0.06,0.4065366975507183,0.12725947797298431,0.07934457063674927,0.047914907336235046,0,2,False,False,0.09636157751083374,0.023638422489166255,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12307926267385483,1.3142156600952148,1.3142156600952148
young_20_29,25737,2918,congruent,3,3,3,True,6,0.06,0.38123869930999743,0.12492445856332779,0.08034815639257431,0.04457630217075348,0,3,False,False,0.09657645225524902,0.023423547744750972,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12108343839645386,1.2579251527786255,1.2579251527786255
young_20_29,57922,3875,congruent,0,0,0,True,4,0.04,0.6990010995956845,0.12600648403167725,0.08596630394458771,0.04004018008708954,0,0,False,False,0.09684572368860245,0.023154276311397548,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12007400393486023,1.5267442464828491,1.5267442464828491
young_20_29,8244,7862,congruent,0,0,0,True,4,0.04,0.5480422311954939,0.1272256225347519,0.08545857667922974,0.041767045855522156,0,0,False,False,0.09673041105270386,0.023269588947296138,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12106041610240936,1.5654269456863403,1.5654269456863403
young_20_29,130591,2918,incongruent,0,2,0,True,45,0.45,0.9838653882107979,0.12363267689943314,0.07666106522083282,0.04697161167860031,0,2,True,True,0.10196930170059204,0.018030698299407955,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.35586366057395935,SLOW CORRECT,0.12135744839906693,0.1992027461528778,0.5550664067268372
young_20_29,10008,5256,congruent,2,2,2,True,5,0.05,0.36817643916834275,0.1263379454612732,0.08115170150995255,0.04518624395132065,0,2,False,False,0.09634382277727127,0.023656177222728725,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12156970798969269,1.402151346206665,1.402151346206665
young_20_29,13301,2553,incongruent,3,2,3,True,25,0.25,0.6008074369685424,0.12360156327486038,0.095277339220047,0.028324224054813385,0,2,True,True,0.10646186023950577,0.013538139760494228,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.25100502371788025,FAST CORRECT,0.12139606475830078,0.4175328314304352,0.6685377955436707
young_20_29,55783,2918,congruent,0,0,0,True,3,0.03,0.49631151560920417,0.13836275041103363,0.08574482798576355,0.05261792242527008,0,0,False,False,0.09617780894041061,0.02382219105958938,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1275118887424469,2.130549430847168,2.130549430847168
young_20_29,38663,182,congruent,2,2,2,True,4,0.04,0.2307617647847256,0.12723322212696075,0.0836215540766716,0.043611668050289154,0,2,False,False,0.0963025614619255,0.02369743853807449,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12143036723136902,1.5804798603057861,1.5804798603057861
young_20_29,158092,2918,congruent,1,1,1,True,4,0.04,0.26858694225998153,0.12533357739448547,0.08404354751110077,0.041290029883384705,0,1,False,False,0.09646603465080261,0.023533965349197383,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.120037741959095,1.526739478111267,1.526739478111267
young_20_29,34089,3875,incongruent,0,3,0,True,31,0.31,0.6677363147239803,0.12456852197647095,0.11493580788373947,0.009632714092731476,0,3,True,True,0.11970103532075882,0.000298964679241176,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.6903742551803589,FAST CORRECT,0.12042208760976791,0.1721310019493103,0.862505316734314
young_20_29,33838,182,congruent,1,1,1,True,3,0.03,0.6132519927336039,0.1309605836868286,0.08556456118822098,0.045396022498607635,0,1,False,False,0.09610059857368469,0.023899401426315303,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12263064086437225,1.9152899980545044,1.9152899980545044
young_20_29,26405,4398,incongruent,2,0,2,True,35,0.35000000000000003,0.9683877999844781,0.12323766201734543,0.06720976531505585,0.05602789670228958,0,0,True,True,0.10206666588783264,0.017933334112167354,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.17545130848884583,SLOW CORRECT,0.12153714895248413,0.3255288898944855,0.5009801983833313
young_20_29,70343,2918,congruent,0,0,0,True,4,0.04,0.519357439169679,0.12775206565856934,0.08581346273422241,0.041938602924346924,0,0,False,False,0.0968102514743805,0.023189748525619502,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12157400697469711,1.5857144594192505,1.5857144594192505
young_20_29,1125,7862,incongruent,0,2,0,True,44,0.44,0.8379931410139846,0.12225089967250824,0.07855109870433807,0.043699800968170166,0,2,True,True,0.1037839949131012,0.0162160050868988,27,0.27,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3478195369243622,FAST CORRECT,0.12002497166395187,0.25477713346481323,0.6025967597961426
young_20_29,11976,3875,congruent,2,2,2,True,6,0.06,0.5875933342278161,0.12428002059459686,0.07985997200012207,0.04442004859447479,0,2,False,False,0.09652020037174225,0.023479799628257747,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1205778494477272,1.2433546781539917,1.2433546781539917
young_20_29,136580,2918,incongruent,2,3,2,True,24,0.24,0.7829382930965726,0.12285012006759644,0.10035624355077744,0.022493876516819,0,3,True,True,0.10338079929351807,0.01661920070648193,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.15042278170585632,FAST CORRECT,0.12014937400817871,0.43103423714637756,0.5814570188522339
young_20_29,25433,3875,incongruent,2,3,2,True,29,0.29,0.6632402059509729,0.12425050139427185,0.09146646410226822,0.03278403729200363,0,3,True,True,0.10023666173219681,0.019763338267803188,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.163982555270195,FAST CORRECT,0.12159163504838943,0.3457546532154083,0.5097371935844421
