age_group,analysis_group,trial_output_index,row_index,target_direction,flanker_direction,final_response,correct,rt,decision_time,t0,hard_first_crossing_channel,evidence_winner_at_crossing,state_winner_at_crossing,winner_runner_up_evidence_gap,winner_runner_up_state_gap,fallback_used,response_type,error_source_category,rt_quantile_bin
Young,young_20_29,5278,15149,0,2,2,False,0.6283868782083173,0.06,0.5683868782083172,2,2,2,1.0843151807785034,0.03301486372947693,False,flanker,evidence-origin,3
Young,young_20_29,5279,62016,0,1,0,True,0.6255831394016605,0.11,0.5155831394016606,1,1,1,0.6036950349807739,0.03363187611103058,False,target,correct,3
Young,young_20_29,5280,17745,0,2,2,False,0.5192376303956387,0.04,0.47923763039563877,2,2,2,1.3988959789276123,0.03170611709356308,False,flanker,evidence-origin,1
Young,young_20_29,5281,10981,1,0,1,True,0.792036115149652,0.08,0.712036115149652,0,0,0,0.9486744403839111,0.03796309977769852,False,target,correct,5
Young,young_20_29,5283,100806,0,3,0,True,0.6361364208669281,0.13,0.5061364208669281,3,3,3,0.30536654591560364,0.033049531280994415,False,target,correct,3
Young,young_20_29,5284,52736,2,1,1,False,0.756232471127904,0.08,0.6762324711279041,1,1,1,1.0278325080871582,0.0386120080947876,False,flanker,evidence-origin,5
Young,young_20_29,5287,28682,2,1,2,True,0.7548349250519332,0.06,0.6948349250519332,1,1,1,1.0691578388214111,0.03294284641742706,False,target,correct,5
Young,young_20_29,5288,64969,0,1,0,True,0.5535313886108765,0.08,0.47353138861087646,1,1,1,0.9306838512420654,0.03638789802789688,False,target,correct,2
Young,young_20_29,5289,9659,0,2,2,False,0.6568014860638152,0.13,0.5268014860638152,2,2,2,0.4217022657394409,0.028714805841445923,False,flanker,evidence-origin,3
Young,young_20_29,5291,151772,1,0,1,True,0.7746654258297361,0.05,0.724665425829736,0,0,0,1.209946870803833,0.03383016586303711,False,target,correct,5
Young,young_20_29,5293,24213,2,3,2,True,0.38337308557494587,0.06,0.3233730855749459,3,3,3,1.1120281219482422,0.03461263328790665,False,target,correct,1
Young,young_20_29,5294,80602,0,1,0,True,0.7840377623553848,0.15,0.6340377623553848,1,1,1,0.3931073546409607,0.03721904754638672,False,target,correct,5
Young,young_20_29,5295,104628,0,1,0,True,0.6863529972931252,0.1,0.5863529972931252,1,1,1,0.760824978351593,0.03668930381536484,False,target,correct,4
Young,young_20_29,5296,21295,0,1,0,True,0.7117011940471483,0.06,0.6517011940471482,1,1,1,1.011513113975525,0.03248206526041031,False,target,correct,4
Young,young_20_29,5298,706,1,0,0,False,0.5763393982155698,0.06,0.5163393982155697,0,0,0,1.3467578887939453,0.03934916853904724,False,flanker,evidence-origin,2
Young,young_20_29,5299,141200,2,1,1,False,0.5252529712481279,0.03,0.49525297124812784,1,1,1,1.8925329446792603,0.034889958798885345,False,flanker,evidence-origin,2
Young,young_20_29,5301,149614,3,0,3,True,0.5445294082506172,0.07,0.47452940825061724,0,0,0,0.9872300028800964,0.034565746784210205,False,target,correct,2
Young,young_20_29,5302,13962,0,1,0,True,0.5258397470606144,0.06,0.46583974706061443,1,1,1,1.2558573484420776,0.03875114023685455,False,target,correct,2
Young,young_20_29,5306,657,2,0,0,False,0.611573767886217,0.06,0.5515737678862169,0,0,0,0.9937048554420471,0.032445281744003296,False,flanker,evidence-origin,3
Young,young_20_29,5307,84492,3,0,0,False,0.6385155177642312,0.05,0.5885155177642312,0,0,0,1.5452219247817993,0.03908146917819977,False,flanker,evidence-origin,3
Young,young_20_29,5311,46741,1,0,0,False,0.6046307284507206,0.04,0.5646307284507206,0,0,0,1.5501271486282349,0.03476338088512421,False,flanker,evidence-origin,3
Young,young_20_29,5312,38750,1,0,0,False,0.5334905358108162,0.05,0.4834905358108162,0,0,0,1.2894431352615356,0.03432261198759079,False,flanker,evidence-origin,2
Young,young_20_29,5313,160202,1,0,0,False,0.3438879843328495,0.05,0.2938879843328495,0,0,0,1.2493935823440552,0.03372027724981308,False,flanker,evidence-origin,1
Young,young_20_29,5315,24583,1,3,1,True,0.5516840917582382,0.07,0.4816840917582382,3,3,3,0.7745897769927979,0.02923339605331421,False,target,correct,2
Young,young_20_29,5317,57281,1,0,1,True,0.7012970766933224,0.05,0.6512970766933224,0,0,0,1.2498618364334106,0.03483456373214722,False,target,correct,4
Young,young_20_29,5319,74987,2,1,2,True,0.7210364423491387,0.04,0.6810364423491386,1,1,1,1.5236032009124756,0.035010747611522675,False,target,correct,4
Young,young_20_29,5321,7358,1,2,1,True,0.5608314349051747,0.07,0.4908314349051747,2,2,2,0.9640642404556274,0.03608912229537964,False,target,correct,2
Young,young_20_29,5324,17885,0,1,0,True,0.7858031059141373,0.13,0.6558031059141373,1,1,1,0.14866745471954346,0.031461238861083984,False,target,correct,5
Young,young_20_29,5325,14102,3,1,3,True,0.46247516483600115,0.06,0.40247516483600115,1,1,1,0.9002779722213745,0.02929612249135971,False,target,correct,1
Young,young_20_29,5326,120225,3,2,3,True,0.6012507120215297,0.08,0.5212507120215297,2,2,2,1.002294659614563,0.03843031823635101,False,target,correct,3
Young,young_20_29,5331,7481,2,0,0,False,0.4101910306848992,0.05,0.3601910306848992,0,0,0,1.2224211692810059,0.03265577554702759,False,flanker,evidence-origin,1
Young,young_20_29,5332,87987,0,1,0,True,1.2642500106753292,0.76,0.5042500106753292,0,0,0,0.8503347039222717,0.04880596697330475,False,target,correct,5
Young,young_20_29,5334,67176,0,1,0,True,0.6643232935509701,0.06,0.6043232935509701,1,1,1,1.120458960533142,0.036085911095142365,False,target,correct,4
Young,young_20_29,5335,117590,0,1,0,True,0.4733612978953917,0.11,0.36336129789539173,1,1,1,0.68466717004776,0.03729551285505295,False,target,correct,1
Young,young_20_29,5338,41221,1,3,1,True,0.5687008636038112,0.05,0.5187008636038112,3,3,3,0.7417260408401489,0.023963145911693573,False,target,correct,2
Young,young_20_29,5340,115890,1,2,1,True,0.5765286783010681,0.07,0.5065286783010681,2,2,2,1.0989460945129395,0.03798920661211014,False,target,correct,2
Young,young_20_29,5343,21152,1,0,0,False,0.6957080419196454,0.07,0.6257080419196455,0,0,0,1.2721012830734253,0.040706075727939606,False,flanker,evidence-origin,4
Young,young_20_29,5344,58127,3,2,3,True,0.8896380275228364,0.08,0.8096380275228364,2,2,2,1.016050100326538,0.03982082009315491,False,target,correct,5
Young,young_20_29,5345,4361,0,3,0,True,0.7085970976670632,0.45,0.25859709766706324,3,3,3,0.5506209135055542,0.02884121984243393,False,target,correct,4
Young,young_20_29,5348,9299,2,1,2,True,0.5432560785436324,0.07,0.47325607854363244,1,1,1,0.8779304027557373,0.032140180468559265,False,target,correct,2
Young,young_20_29,5355,20187,0,3,0,True,1.4130838045879333,0.74,0.6730838045879333,0,0,0,0.9997906684875488,0.019424088299274445,False,target,correct,5
Young,young_20_29,5356,44839,1,0,0,False,0.5245618866481065,0.06,0.46456188664810655,0,0,0,1.3185052871704102,0.038805149495601654,False,flanker,evidence-origin,2
Young,young_20_29,5361,50878,0,1,0,True,1.1380790347529242,0.48,0.6580790347529242,0,0,0,0.7262797355651855,0.029257550835609436,False,target,correct,5
Young,young_20_29,5364,28204,1,0,1,True,0.6180381246259746,0.07,0.5480381246259747,0,0,0,1.075576901435852,0.03684490919113159,False,target,correct,3
Young,young_20_29,5365,19930,3,1,3,True,0.784034872461786,0.14,0.644034872461786,1,1,1,0.1446797251701355,0.025036051869392395,False,target,correct,5
Young,young_20_29,5366,1535,3,2,3,True,0.6396717827946421,0.07,0.569671782794642,2,2,2,1.0642932653427124,0.03718279302120209,False,target,correct,3
Young,young_20_29,5367,110695,0,1,0,True,0.6683913123125247,0.04,0.6283913123125247,1,1,1,1.6542316675186157,0.03749583661556244,False,target,correct,4
Young,young_20_29,5370,113710,2,3,2,True,0.43216057795603896,0.09,0.34216057795603894,3,3,3,0.9165083765983582,0.03895830363035202,False,target,correct,1
Young,young_20_29,5372,26179,2,0,2,True,0.9100000143051148,0.06,0.8500000143051147,0,0,0,0.8651957511901855,0.028951846063137054,False,target,correct,5
Young,young_20_29,5374,3728,2,0,2,True,0.47966270155848634,0.06,0.41966270155848634,0,0,0,1.0282526016235352,0.033742815256118774,False,target,correct,1
Young,young_20_29,5375,22444,2,1,2,True,0.5998211442248518,0.07,0.5298211442248517,1,1,1,0.9667116403579712,0.033880263566970825,False,target,correct,3
Young,young_20_29,5377,28051,0,1,0,True,0.733676265347175,0.12,0.613676265347175,1,1,1,0.6365051865577698,0.03849680721759796,False,target,correct,4
Young,young_20_29,5378,4191,0,3,0,True,0.6178981616400865,0.08,0.5378981616400865,3,3,3,0.8469355702400208,0.03695571422576904,False,target,correct,3
Young,young_20_29,5379,25586,2,1,1,False,0.4231029082108067,0.04,0.3831029082108067,1,1,1,1.659989833831787,0.03748544305562973,False,flanker,evidence-origin,1
Young,young_20_29,5380,6668,1,3,1,True,0.6175542501624586,0.05,0.5675542501624585,3,3,3,0.7729177474975586,0.02494380623102188,False,target,correct,3
Young,young_20_29,5381,152562,2,1,1,False,0.6260140697426756,0.08,0.5460140697426756,1,1,1,0.9051401019096375,0.03527017682790756,False,flanker,evidence-origin,3
Young,young_20_29,5382,83802,2,3,3,False,0.6345362684007805,0.06,0.5745362684007804,3,3,3,1.2740803956985474,0.03734918683767319,False,flanker,evidence-origin,3
Young,young_20_29,5383,181074,2,3,3,False,0.5531985592537758,0.04,0.5131985592537758,3,3,3,1.664716124534607,0.037161827087402344,False,flanker,evidence-origin,2
Young,young_20_29,5384,132126,2,1,2,True,0.5063573856967005,0.06,0.4463573856967005,1,1,1,0.9756698608398438,0.030515022575855255,False,target,correct,1
Young,young_20_29,5385,12157,2,0,0,False,0.5802538110768181,0.07,0.510253811076818,0,0,0,1.027103066444397,0.03684959560632706,False,flanker,evidence-origin,2
Young,young_20_29,5386,19662,0,3,0,True,0.6363718637000187,0.28,0.3563718637000187,0,0,0,0.3521411716938019,0.001962803304195404,False,target,correct,3
Young,young_20_29,5388,67529,0,2,2,False,0.49421895973409957,0.17,0.32421895973409953,2,2,2,0.21591347455978394,0.027065753936767578,False,flanker,evidence-origin,1
Young,young_20_29,5389,99062,2,1,2,True,0.581552422963619,0.07,0.511552422963619,1,1,1,0.9747669696807861,0.033901870250701904,False,target,correct,2
Young,young_20_29,5390,40912,3,1,3,True,0.6335625212560084,0.13,0.5035625212560084,1,1,1,0.22291502356529236,0.027427874505519867,False,target,correct,3
Young,young_20_29,5392,29939,1,3,1,True,0.5962378681227312,0.05,0.5462378681227311,3,3,3,0.9759601950645447,0.028791137039661407,False,target,correct,3
Young,young_20_29,5393,12636,1,3,1,True,0.7850640441570977,0.06,0.7250640441570977,3,3,3,0.8855893611907959,0.029598452150821686,False,target,correct,5
Young,young_20_29,5394,168870,0,2,2,False,0.616155816995827,0.14,0.476155816995827,2,2,2,0.47095492482185364,0.034450069069862366,False,flanker,evidence-origin,3
Young,young_20_29,5395,20017,3,0,3,True,0.5501441143375659,0.06,0.49014411433756594,0,0,0,1.2612069845199585,0.03764190524816513,False,target,correct,2
Young,young_20_29,5398,18571,1,0,0,False,0.7239521815457168,0.06,0.6639521815457168,0,0,0,1.3097643852233887,0.03945092111825943,False,flanker,evidence-origin,4
Young,young_20_29,5400,16334,3,0,3,True,0.4847629555218851,0.07,0.4147629555218851,0,0,0,1.1318508386611938,0.03873489797115326,False,target,correct,1
Young,young_20_29,5402,73264,2,1,2,True,0.6804784543708378,0.08,0.6004784543708378,1,1,1,0.9713788628578186,0.03760749101638794,False,target,correct,4
Young,young_20_29,5404,8539,2,0,2,True,0.6293821731437119,0.05,0.5793821731437119,0,0,0,0.9952320456504822,0.02876529097557068,False,target,correct,3
Young,young_20_29,5406,71421,1,0,0,False,0.47640848267798114,0.07,0.40640848267798113,0,0,0,1.2661359310150146,0.04147516191005707,False,flanker,evidence-origin,1
Young,young_20_29,5410,76458,3,2,3,True,0.6056256538819248,0.1,0.5056256538819248,2,2,2,0.9450610876083374,0.043014802038669586,False,target,correct,3
Young,young_20_29,5414,5359,2,0,2,True,0.5015689462780881,0.08,0.4215689462780881,0,0,0,0.645424485206604,0.028753623366355896,False,target,correct,1
Young,young_20_29,5415,110218,3,2,3,True,0.5331845759403943,0.08,0.45318457594039424,2,2,2,0.9899267554283142,0.03796745836734772,False,target,correct,2
Young,young_20_29,5416,30679,2,3,3,False,0.614475459884668,0.07,0.544475459884668,3,3,3,1.1077989339828491,0.03800772875547409,False,flanker,evidence-origin,3
Young,young_20_29,5418,9821,0,1,0,True,0.5916393235320717,0.12,0.4716393235320717,1,1,1,0.5618494749069214,0.03826310485601425,False,target,correct,2
Young,young_20_29,5426,81151,2,3,3,False,0.5601425004515328,0.06,0.5001425004515327,3,3,3,1.1960965394973755,0.036967068910598755,False,flanker,evidence-origin,2
Young,young_20_29,5430,50457,1,3,3,False,0.6312076919868578,0.05,0.5812076919868577,3,3,3,1.3586516380310059,0.03624188154935837,False,flanker,evidence-origin,3
Young,young_20_29,5432,169135,3,2,3,True,0.5981447004823945,0.08,0.5181447004823946,2,2,2,1.0122389793395996,0.039167992770671844,False,target,correct,3
Young,young_20_29,5433,55358,0,3,0,True,0.5493889331993258,0.14,0.4093889331993258,3,3,3,0.018000125885009766,0.02687957137823105,False,target,correct,2
Young,young_20_29,5434,80947,1,2,1,True,0.5462574411633259,0.06,0.48625744116332587,2,2,2,0.796090304851532,0.029065139591693878,False,target,correct,2
Young,young_20_29,5435,54916,0,1,0,True,0.7531330414821505,0.05,0.7031330414821505,1,1,1,1.2440547943115234,0.03416631370782852,False,target,correct,5
Young,young_20_29,5436,155936,3,1,1,False,0.5475085857892305,0.05,0.49750858578923046,1,1,1,0.9651800394058228,0.02749302238225937,False,flanker,evidence-origin,2
Young,young_20_29,5438,163212,1,0,0,False,0.7470398778459342,0.05,0.6970398778459341,0,0,0,1.3700170516967773,0.03583154082298279,False,flanker,evidence-origin,5
Young,young_20_29,5441,27314,1,2,1,True,0.5063542211420241,0.09,0.41635422114202414,2,2,2,0.9571703672409058,0.03957486152648926,False,target,correct,1
Young,young_20_29,5445,6628,2,3,3,False,0.6765450648470759,0.05,0.6265450648470758,3,3,3,1.3020905256271362,0.03448556363582611,False,flanker,evidence-origin,4
Young,young_20_29,5447,91837,3,1,3,True,0.8043625807238711,0.07,0.7343625807238712,1,1,1,0.6993221044540405,0.026702962815761566,False,target,correct,5
Young,young_20_29,5448,42761,1,2,1,True,0.4936394370722365,0.08,0.4136394370722365,2,2,2,0.8570980429649353,0.036301687359809875,False,target,correct,1
Young,young_20_29,5452,120616,0,2,2,False,0.8009275376965739,0.14,0.6609275376965739,2,2,2,0.3899853527545929,0.03030959516763687,False,flanker,evidence-origin,5
Young,young_20_29,5453,8802,2,3,3,False,0.4796017758914368,0.08,0.3996017758914368,3,3,3,0.858796238899231,0.0355805903673172,False,flanker,evidence-origin,1
Young,young_20_29,5454,12358,2,3,2,True,0.4517112994185477,0.05,0.4017112994185477,3,3,3,1.244500756263733,0.035080380737781525,False,target,correct,1
Young,young_20_29,5455,14832,2,0,0,False,0.6021585167854476,0.04,0.5621585167854476,0,0,0,1.2778916358947754,0.029851019382476807,False,flanker,evidence-origin,3
Young,young_20_29,5458,1794,2,3,3,False,0.6785014470974673,0.06,0.6185014470974672,3,3,3,1.20940101146698,0.03684733808040619,False,flanker,evidence-origin,4
Young,young_20_29,5459,7468,3,2,3,True,0.5990825467942501,0.11,0.4890825467942501,2,2,2,0.7931181788444519,0.04109795391559601,False,target,correct,3
Young,young_20_29,5461,169417,0,1,0,True,0.8970427575452339,0.18,0.7170427575452338,1,1,1,0.24133852124214172,0.037715837359428406,False,target,correct,5
Young,young_20_29,5466,69734,3,0,0,False,0.6626162923069258,0.04,0.6226162923069257,0,0,0,1.679931402206421,0.036620885133743286,False,flanker,evidence-origin,4
Young,young_20_29,5468,24785,0,1,0,True,0.4687830820119774,0.04,0.4287830820119774,1,1,1,1.3170236349105835,0.030449070036411285,False,target,correct,1
Young,young_20_29,5470,18786,2,3,3,False,0.747756048905547,0.07,0.677756048905547,3,3,3,1.0562114715576172,0.0366683229804039,False,flanker,evidence-origin,5
Young,young_20_29,5471,14833,2,1,2,True,0.7360174462644826,0.08,0.6560174462644827,1,1,1,0.7725018858909607,0.030911438167095184,False,target,correct,4
Young,young_20_29,5477,34211,0,1,0,True,0.6582806486336196,0.03,0.6282806486336195,1,1,1,1.8535270690917969,0.03418727219104767,False,target,correct,3
Young,young_20_29,5478,70596,0,3,0,True,0.5081309529298946,0.08,0.4281309529298946,3,3,3,0.6748275756835938,0.03076954185962677,False,target,correct,1
Young,young_20_29,5479,21877,3,1,3,True,0.946436743780618,0.15,0.796436743780618,1,1,1,0.09033328294754028,0.023547060787677765,False,target,correct,5
Young,young_20_29,5482,12139,2,0,0,False,0.7056938897032816,0.06,0.6456938897032816,0,0,0,0.989872395992279,0.03153830021619797,False,flanker,evidence-origin,4
Young,young_20_29,5483,7507,1,2,1,True,0.6949249592649852,0.06,0.6349249592649853,2,2,2,0.7775293588638306,0.02713049203157425,False,target,correct,4
Young,young_20_29,5484,21823,3,1,3,True,0.5568570382470293,0.06,0.49685703824702926,1,1,1,0.6510610580444336,0.022826962172985077,False,target,correct,2
Young,young_20_29,5488,160247,2,1,2,True,0.4693813852998854,0.08,0.38938138529988536,1,1,1,0.8410219550132751,0.03419874608516693,False,target,correct,1
Young,young_20_29,5489,12710,3,2,3,True,0.35881928414569053,0.06,0.29881928414569053,2,2,2,1.3158366680145264,0.039294444024562836,False,target,correct,1
Young,young_20_29,5493,19890,3,0,0,False,0.6549742791094219,0.05,0.6049742791094218,0,0,0,1.518298864364624,0.03969278186559677,False,flanker,evidence-origin,3
Young,young_20_29,5495,159096,2,3,2,True,0.7241395540341783,0.07,0.6541395540341783,3,3,3,0.9397290349006653,0.03419101983308792,False,target,correct,4
Young,young_20_29,5497,10909,0,3,0,True,0.7958416528608784,0.29,0.5058416528608785,0,0,0,0.3814072608947754,0.006536513566970825,False,target,correct,5
Young,young_20_29,5499,34805,0,3,0,True,0.6270688746274398,0.08,0.5470688746274398,3,3,3,0.6782118082046509,0.032715022563934326,False,target,correct,3
Young,young_20_29,5502,30454,3,0,3,True,0.5644862109022809,0.08,0.4844862109022809,0,0,0,1.1062893867492676,0.04047815501689911,False,target,correct,2
Young,young_20_29,5504,11614,2,1,2,True,0.5609087125054082,0.08,0.4809087125054082,1,1,1,0.879438579082489,0.034933000802993774,False,target,correct,2
Young,young_20_29,5505,161880,0,1,0,True,1.1402310746729147,0.66,0.4802310746729147,0,0,0,0.8058344721794128,0.04404955357313156,False,target,correct,5
Young,young_20_29,5506,22576,3,0,3,True,0.493709719496002,0.05,0.443709719496002,0,0,0,1.4046872854232788,0.0364803820848465,False,target,correct,1
Young,young_20_29,5508,25278,3,2,3,True,0.7305611887947732,0.11,0.6205611887947732,2,2,2,0.6372761726379395,0.03563075512647629,False,target,correct,4
Young,young_20_29,5509,154419,3,0,3,True,0.7123580118498982,0.07,0.6423580118498982,0,0,0,0.8867003917694092,0.03308742493391037,False,target,correct,4
